PG.ProteinGroups,HYE mix A/HYE mix B|signal_log2_ratio,HYE mix A/HYE mix B|raw_p_value,HYE mix A/HYE mix B|adjusted_p_value
Q06630,0.7977800873369403,0.0017964639979852492,0.005845316907938056
Q06631,0.9617953334540228,1.2135023756883169e-18,2.770658296491772e-17
Q06632,1.4339996031329152,0.0010705479504348502,0.0036182834822413787
Q06639,0.8056846723166039,0.006471689867819162,0.01922576502700804
Q06651,1.3663206484254555,0.4797845865440787,0.8539672247809766
Q06668,0.8338338821760933,0.1755533213065682,0.38995294782462914
Q06677,1.0875144996788542,3.198102768836442e-9,2.243061491005481e-8
Q06678,0.8057732272295396,0.1959886630788277,0.4265168005473332
Q06679,0.7703527321758007,1.883695738516505e-9,1.3593772004048833e-8
Q06682,0.6854999281320167,8.114378366900498e-10,6.162448284162013e-9
Q06685,0.7125616694108415,1.5800077593448799e-12,1.687070971694518e-11
Q06686,1.1388967296776944,2.2321332241186682e-5,9.441474823814517e-5
Q06697,0.1679269515593571,0.5366501698654397,0.9213323700260029
Q06698,4.314724278793791,5.54655996315114e-4,0.0019502010145666738
Q06704,0.7129922440317082,4.476770157762889e-20,1.2070407176621498e-18
Q06705,0.9031464230654591,1.3906501019637737e-8,8.914615438574227e-8
Q06706,0.9326813593463457,1.6210020639887058e-13,1.9566898929879416e-12
Q06708,0.8816546744828588,1.2967451643909527e-4,4.922310703600747e-4
Q06709,0.785272201146564,3.451408580146268e-7,1.8317045239144216e-6
Q06787,-0.16560552853214253,0.8523089607194908,1
Q06830,0.01612701231909331,0.9992278607474341,1
Q06833,1.0332325177251598,5.684792485195885e-10,4.42695995345697e-9
Q06839,0.7420838324693018,2.7790887095336346e-4,0.0010119579552767368
Q06892,0.5251178927118624,0.04706824570243392,0.12028800777156905
Q07020,0.011044144266164213,0.9845914421621158,1
Q07021,0.030683314186688,0.9013499762639847,1
Q07065,-0.0013909535528890253,1,1
Q07157,-0.01530758409780148,0.9999999999990759,1
Q07349,1.2365220726463573,0.9866343262127621,1
Q07362,0.9602314321769836,9.295167909090494e-9,6.129569801377151e-8
Q07381,0.9025315937295468,7.020264805807299e-8,4.08981876390435e-7
Q07418,0.7579970027952185,4.526640355879916e-11,3.9848546069686123e-10
Q07451,1.154314767393105,6.281305135122452e-9,4.2473021679268446e-8
Q07457,0.9545483040579116,8.005507451991615e-5,3.134151786476542e-4
Q07478,1.0760181574399805,1.3982595657621895e-18,3.1456443186989636e-17
Q07505,1.0641167704508638,1.2401138190863589e-6,6.160954348433203e-6
Q07527,0.6685920975965143,8.913829480786418e-8,5.128917113046597e-7
Q07528,0.8819200054344751,0.017632589495619383,0.04830618276167771
Q07540,0.9612535223161822,8.107727720994317e-4,0.00278859058249968
Q07541,0.914946558353806,7.173520098952688e-5,2.830111918450783e-4
Q07551,0.9246567452575349,2.3014585335785566e-12,2.4165314602574844e-11
Q07589,0.4627651161214885,0.0015445985343973759,0.005084382476263264
Q07617,-1.0485837480528644,0.9104429786652359,1
Q07622,1.0404138293161735,0.004082464734358139,0.0126323324868504
Q07623,1.1605021737842258,4.832715801094019e-8,2.876310219719352e-7
Q07648,0.8689482522505035,6.098037588110556e-5,2.4362636395388823e-4
Q07653,0.9751051032312055,1.4185662706817901e-14,1.95663684456122e-13
Q07657,1.0118851224502727,1.348803103439833e-14,1.8628064482642018e-13
Q07666,0.06847293574123971,0.3266906237095143,0.6443148470918577
Q07688,0.8769482073865393,2.2817087709781287e-7,1.2403757254998125e-6
Q07716,0.7456323237369971,5.701389781680396e-4,0.002000706793564824
Q07791,0.8016955967844087,3.96682594481893e-6,1.835619198527466e-5
Q07800,1.2243818999152365,0.001513529930673464,0.004986702390560928
Q07807,0.6885596346130046,0.0020571259380365923,0.006651105285046904
Q07812,-0.07223973711617662,0.548682214564427,0.9332554833556612
Q07817,-0.10446575852361596,0.41807000186587073,0.7752391895667287
Q07824,0.8944253503655827,4.998653146495582e-5,0.00020295326112388986
Q07825,0.9625075521394334,8.971664990304944e-9,5.928259668162706e-8
Q07834,4.0773058226478724,0.3820633466764723,0.7241119345081639
Q07844,1.329045263966728,1.5420398952126498e-9,1.129531065906276e-8
Q07864,-0.1559957942523598,0.8394535055694029,1
Q07866,-0.01839595775306361,0.9975375188601553,1
Q07878,0.7206311644495904,0.001259472256435229,0.004207698653905681
Q07896,0.9009514556570624,3.39224574472428e-9,2.3668523463352567e-8
Q07897,0.996782897524366,2.467778993173742e-6,1.1753988626607822e-5
Q07914,1.4521488736630561,3.9402197493612075e-4,0.0014103568422413316
Q07938,2.3593637431915315,0.0020636123137100725,0.006670067391091201
Q07953,0.4685148379003873,3.174811753710561e-4,0.001148648176974647
Q07954,-0.16975345069792805,0.13506550578016852,0.3111610009718738
Q07955,-0.06281966773016687,0.7856065562682147,1
Q07960,-0.0308624990470729,0.944831326738157,1
Q07979,0.7420199275949906,1.0027145483032288e-7,5.726519328282038e-7
Q08096,0.636020780037664,0.07509028063793835,0.18468801318489947
Q08117,-0.5272156252163797,0.8873262187905551,1
Q08144,0.9282637055209754,8.079593047579888e-6,3.599091448467404e-5
Q08162,1.4842127291430927,2.700794105706402e-5,1.1294708319694234e-4
Q08170,0.02936312903608444,0.7765464092726468,1
Q08179,1.0926910899249545,7.98896576939629e-18,1.632944603264602e-16
Q08188,0.46734485960317523,0.796982090802076,1
Q08193,0.5780797357474732,6.60842564109084e-6,2.980874970766953e-5
Q08199,0.6844516732302877,7.052785550474903e-7,3.624685907190909e-6
Q08202,1.0225014754274975,2.4447867954673665e-8,1.51210415574411e-7
Q08208,0.04161946208790683,0.8560917454452693,1
Q08209,0.008577206761071123,0.9995249626222363,1
Q08211,-0.010751472393581903,0.9999999999999811,1
Q08217,0.18319035889985652,0.8450859725288185,1
Q08220,0.8978751742534055,8.471510967427561e-11,7.232122847371929e-10
Q08223,1.1163498918897568,0.2730343729745364,0.5598952525109403
Q08225,0.8804929049586179,2.6788659739022994e-12,2.7801654512519898e-11
Q08229,0.8968042200005845,0.001776074546916138,0.005784235497103817
Q08230,0.5433387581089337,2.182611024514318e-4,8.034853826436757e-4
Q08235,0.9674125949128267,5.988320105116713e-7,3.0968994240003587e-6
Q08245,1.0729480307989012,3.2688799781587423e-7,1.7391349055836124e-6
Q08257,0.021961234263217125,0.9931446085587684,1
Q08273,0.42092445421103425,0.1791557158179158,0.396477621456394
Q08278,1.9003966576602815,8.065970255436008e-4,0.0027768985181611744
Q08287,0.9086554319140614,6.754896914467337e-4,0.002346610514378407
Q08378,-0.01084123347328671,0.9999999977342428,1
Q08379,-0.05338214139548112,0.9901935887903246,1
Q08380,0.0588160803066323,0.9977673983618953,1
Q08412,1.1024159620462708,2.7923308875081814e-19,6.920208488187135e-18
Q08421,1.0010040240385778,2.252615918646516e-12,2.369884453234879e-11
Q08422,3.9976796158094463,5.545561174581649e-4,0.0019502010145666738
Q08438,0.4468531993769628,0.3384371447662856,0.6627315694319363
Q08446,0.8771531478219363,2.934575890412352e-13,3.4150076777612673e-12
Q08491,0.8693658345013231,0.025663970245832533,0.06849044135986793
Q08492,0.8504640782169055,3.0690873507237326e-5,1.2750436066827865e-4
Q08499,-0.4362054030962723,2.1722727550504023e-4,8.001491719571835e-4
Q08548,0.021100968408679553,0.9753240923400763,1
Q08554,2.0452897601170164,0.28426938212107034,0.5773078613817573
Q08581,1.0769709409376351,1.5798861920338299e-24,6.302512537812277e-23
Q08601,0.8271088179514119,4.8943108818267465e-9,3.362410375984815e-8
Q08623,0.15645908728679836,0.43204863041320035,0.7928033264302417
Q08641,0.9742572648685434,7.832361148654865e-16,1.2734707194881114e-14
Q08645,0.6132726395829463,1.4151260589161337e-5,6.128215390730036e-5
Q08647,0.8045072846264818,2.0674634935247e-13,2.4651056387792838e-12
Q08686,0.8436246649578333,3.220073338029167e-13,3.7235567877576495e-12
Q08722,0.03041310612261894,0.7974901792049718,1
Q08723,0.9384800615357111,1.942721482554063e-17,3.749522343397059e-16
Q08726,1.033656482745813,7.072788648151832e-5,2.792424392322197e-4
Q08732,1.1177910337442267,2.8035001467854344e-6,1.3235530169447644e-5
Q08742,1.0023428250445354,1.0583727861802895e-5,4.6432536257157344e-5
Q08746,0.4380134383974156,0.10413150245218715,0.24809839094458713
Q08752,-0.09588004048973084,0.7662002220298602,1
Q08754,0.3255015131859564,0.16010952569344997,0.35966826883324504
Q08816,0.7928324209360376,6.06300647751419e-5,2.4231702983316491e-4
Q08818,0.8748273474185663,6.0357680389131705e-07,3.118431720056679e-6
Q08822,0.8315966823405323,5.623474520922832e-9,3.826601463793463e-8
Q08826,1.0889900770556395,8.593189075627002e-6,3.8215297128285686e-5
Q08920,0.5470627954760248,1.4194380917771404e-4,5.353950848105621e-4
Q08921,1.342235331756997,5.208639144996643e-7,2.7106647267196403e-6
Q08923,3.60148380389462,6.718584226302011e-4,0.002335507850095461
Q08924,0.6038491328613951,5.738796203912206e-4,0.0020118595904665758
Q08925,1.0323154332224838,4.815008672860361e-6,2.2043454807365416e-5
Q08926,0.973285447628506,6.539365008237489e-8,3.826277312071783e-7
Q08945,0.0775306148569582,0.8365487225149387,1
Q08951,0.9064057005412393,8.776712783775287e-8,5.058158156965232e-7
Q08954,1.105409261804254,3.6363793990048145e-6,1.6914602223979483e-5
Q08959,1.0570112601318085,1.0311772646950613e-6,5.173241340552924e-6
Q08962,0.5579261443806004,1.1207416480492943e-4,4.2952423661489204e-4
Q08963,2.1204237665380647,1.9040352749269746e-4,7.067520766254363e-4
Q08965,0.8523399386590134,1.2042925039186869e-4,4.5990259286659896e-4
Q08971,1.003901626267645,1.680477798177635e-11,1.5681049784560177e-10
Q08972,0.8205168877835247,9.26682627623975e-34,9.561760843300841e-32
Q08977,0.9723727955088857,1.046055238164184e-21,3.3015349296293706e-20
Q08979,1.1862432369596814,7.003676898399774e-9,4.700216184911068e-8
Q08985,0.977089842875297,7.898249572066393e-12,7.705671675734388e-11
Q08AD1,-0.03952274441487184,0.9985966639136492,1
Q08AF3,0.1222404962737033,0.6838875550512437,1
Q08AM6,0.0969050135014962,0.7692653645872957,1
Q08J23,-0.023425803356932305,0.9999998475297445,1
Q09028,-0.060263505471060914,0.9828904294033818,1
Q09161,0.07565465871464329,0.618738043415747,1
Q09472,-0.004019600862007325,0.9919312409195505,1
Q09666,0.0020065539772200734,1,1
Q0JRZ9,-0.08181414039850941,0.6775124106967827,1
Q0PNE2,-0.11697888273906012,0.48795726183630855,0.8646415747631154
Q0VDF9,0.057342397113283414,0.7196947325825505,1
Q0VDG4,0.07286642882411683,0.8472443373410411,1
Q0ZGT2,-0.010604154413276952,0.9988962308205136,1
Q10469,0.020848873404737643,0.98909131210233725,1
Q10471,-0.009009526590723982,0.9999997694917935,1
Q10472,-0.0963402201743446,0.21609365056730115,0.46313180831589945
Q10567,-0.03845835729387585,0.969191683477346,1
Q10570,-0.020051941015421623,0.9999488558648737,1
Q10589,0.02277377127007839,0.8894063698081358,1
Q10713,-0.04218413745335711,0.9899344947628819,1
Q10740,1.0732419775978235,1.8081160788591998e-16,3.129498974554528e-15
Q12000,0.4719103396614119,0.11424842672668412,0.26891859337662805
Q12009,0.7227779223754144,1.876108139358737e-6,9.076878468646802e-6
Q12010,1.1472206159537812,0.0014535988527528882,0.004811403235315004
Q12015,1.0201017752126504,0.0013548180050535056,0.004503888479624897
Q12018,1.0445331895054588,1.97951087578403e-17,3.800023471921006e-16
Q12019,0.3158818177657471,0.35724037136272757,0.6889910900599262
Q12024,1.2392448386943318,9.36232468288027e-10,7.035511636693849e-9
Q12025,0.5397484145512552,0.02954455179570256,0.07816631787960655
Q12028,4.014000901851955,0.062164419588216877,0.15524467921832796
Q12029,1.1168515215021722,1.8638289729093172e-8,1.16758603084004e-7
Q12030,1.0815518235911985,1.4691775959773567e-4,5.524087169738267e-4
Q12031,0.6927395514555597,1.1525322644520276e-5,5.035758847652568e-5
Q12032,1.0287634177097293,2.986496243546659e-11,2.690855683417229e-10
Q12034,1.1387868623124056,6.93561175775161e-6,3.12320813144912e-5
Q12040,0.7667346745427822,0.00038374894162515063,0.0013749615668045047
Q12044,0.7764846894984971,6.054308745451789e-14,7.6523895344456e-13
Q12055,0.8578905469923153,3.063587086179099e-6,1.4406377310161224e-5
Q12057,4.283355344018964,8.01752540270692e-4,0.0027619924589549908
Q12068,0.9814904848417959,2.4484410249274846e-15,3.700594456126315e-14
Q12074,0.9492206786193456,1.4027646887487655e-13,1.7047641987500569e-12
Q12080,3.3881824295456227,8.776540637735276e-5,3.421033693553841e-4
Q12091,0.9470412736702434,1.0558858871283234e-9,7.879493362151627e-9
Q12099,0.7191062779435748,0.14264238251572262,0.32623516768461625
Q12100,0.8771903997216611,0.03005897420684692,0.07944897837775229
Q12108,1.3279042756292978,0.0023278316982857424,0.007474554743957002
Q12109,0.9541783542033088,5.630830749211199e-18,1.1710163715074687e-16
Q12114,1.1546450010454095,2.1397742646620142e-15,3.27744806297488e-14
Q12117,0.9302448185579356,3.795686965177119e-5,1.5629899011249297e-4
Q12118,1.0568572424361513,7.332330235057924e-23,2.513841397840466e-21
Q12122,0.9332735997951067,1.1745271278409438e-19,3.0261473189120025e-18
Q12123,0.9395424736926263,3.511932228702587e-7,1.861063938084319e-6
Q12125,1.0693384211949035,6.511286084939783e-8,3.811926403572766e-7
Q12136,1.0771720449897324,1.572336180964471e-16,2.7346417435866672e-15
Q12149,1.0053406534453844,2.2535242053569147e-5,9.516949330061021e-5
Q12154,0.8868451724890934,5.0493242025919083e-14,6.43518978836268e-13
Q12158,0.272650911885508,0.27911822160689076,0.5695412884699648
Q12159,0.9964467704422607,2.7322675633207216e-15,4.1179723626396996e-14
Q12160,0.6684552060079139,0.031174551067372627,0.08221531273137765
Q12163,0.7228190303081713,6.510289550369659e-5,2.5893964849895036e-4
Q12164,1.0312111896487095,1.4444943049600826e-6,7.100718454661771e-6
Q12165,0.9297937939481107,1.0237628441920147e-4,3.950377231580191e-4
Q12166,0.38757918418500775,0.33586386115202876,0.6593770753791476
Q12168,1.123907788699969,0.017226047804107827,0.047313211923696204
Q12176,0.7416921769320325,1.553668244759342e-15,2.4268433674690684e-14
Q12177,0.999849059308602,7.35878447042482e-7,3.762130355032336e-6
Q12178,0.8362029124269856,9.016385530043605e-5,3.506880504635662e-4
Q12181,-0.23360521006979926,0.7146413743747866,1
Q12189,0.8091524011399358,1.3426712688633491e-9,9.882171046757614e-9
Q12191,1.1090281236996293,4.3928838716742035e-9,3.0295653487747995e-8
Q12207,0.7509585699457597,0.0017933953042826177,0.005837101913938966
Q12211,0.8624183917924202,1.5745208970424208e-9,1.1517507666095582e-8
Q12213,1.1113902039093486,1.2931605873233265e-17,2.5462213325810307e-16
Q12220,0.8327590363857416,1.0867548960317552e-7,6.170352798580299e-7
Q12230,1.0220717298975588,3.861182482948906e-17,7.156191575911003e-16
Q12233,0.9686837633844088,1.4947817489145909e-5,6.447147486978487e-5
Q12234,0.8029846948468156,1.8095609288826227e-11,1.6797922428926838e-10
Q12241,0.7342440839405214,2.0682440778982213e-4,7.647941833192906e-4
Q12242,1.0826671784673774,3.6347404248981944e-6,1.691431027735582e-5
Q12250,0.9274627066672237,1.5588268496878027e-15,2.431362052906949e-14
Q12263,0.7690582551458249,8.805732920313726e-10,6.640500349113605e-9
Q12265,1.0008075069778029,1.540197153679779e-12,1.6462007625635167e-11
Q12267,2.342244625020287,0.06082246780153102,0.15214123589236117
Q12270,2.4953740326234968,0.001846987664317774,0.006002430231918241
Q12271,1.1881410944038218,3.0840967218654253e-4,0.0011173342985259242
Q12277,0.8360597947483306,0.05956663778668077,0.1493480350674933
Q12285,1.10806281969476,4.758747510612059e-8,2.8354314012425324e-7
Q12287,-0.3032694012323081,0.9453251543447778,1
Q12296,0.8075182105821674,1.981598660217727e-9,1.4261928385510682e-8
Q12298,1.2047412481957696,9.62020704850167e-5,3.725530199836573e-4
Q12305,1.105067675211652,1.0791189545779184e-12,1.1732548633815241e-11
Q12306,1.1020342072065188,8.782164551943286e-7,4.4579663106387606e-6
Q12314,1.1281349817467625,3.315278694565781e-13,3.829521600794983e-12
Q12321,-0.4629619981692212,0.24568973959377655,0.5147396711403389
Q12328,2.4102972157917604,0.02075812863849457,0.056208801014303617
Q12329,0.9539891677965169,4.705148239499703e-8,2.805052542115073e-7
Q12331,1.196202550008247,1.7618901939909684e-9,1.275765429940424e-8
Q12335,0.9852972141855357,8.088888503994647e-9,5.381392593699104e-8
Q12341,0.4937362671781622,0.7163735657603376,1
Q12343,1.6493753403610714,0.0032365918237237464,0.010197259794591757
Q12344,0.7782025684787629,1.1551896423381073e-13,1.4102775940762492e-12
Q12349,1.2340779354507423,1.1999248700021552e-6,5.972353330238e-6
Q12354,0.7102652321690885,0.004136333290757321,0.012776912073436042
Q12355,0.9366957935509603,8.381519458003043e-5,3.273001648611014e-4
Q12363,0.9512005820713394,2.6204806325862383e-17,4.9507707162469935e-16
Q12373,1.2359477136079287,0.001738697419826653,0.0056711130736048065
Q12374,3.157164914765725,0.016181279895863803,0.04462639798574003
Q12377,0.9364146095674328,6.889385180932562e-9,4.638017087615265e-8
Q12382,0.5879966344148922,0.34228343433678743,0.6689206945671218
Q12386,0.969848914450468,4.468437486630928e-6,2.0570914915931568e-5
Q12387,1.014559092487683,3.2702306610408544e-4,0.001180384972204151
Q12389,0.6983656736719823,5.431433264629266e-10,4.245062662981548e-9
Q12400,1.1749717349608504,7.829075816673187e-5,3.0718030196972564e-4
Q12402,0.9967449420673828,2.3526916162442172e-4,8.61369284678154e-4
Q12404,0.9391023813109934,0.009286204428033159,0.026787704225060167
Q12406,1.1116945079309482,5.195412911939529e-6,2.3683932012754073e-5
Q12408,0.7351024693657568,0.0011952024265011307,0.004013052953311525
Q12427,0.7245417580611443,1.4569572647367234e-10,1.2185976935221964e-9
Q12428,0.9778779521999168,6.926576202911368e-17,1.2576834049651759e-15
Q12429,0.747961752926354,0.38011578388415085,0.7210143636830991
Q12432,0.33184252968981687,0.011486414912766996,0.032496893864725186
Q12434,0.8615287163266181,2.098450110545843e-8,1.3054184426821705e-7
Q12438,1.143668620412081,1.8960620411752506e-4,7.040360471920975e-4
Q12443,0.5071755664224017,0.00116938082963714,0.003934971992109172
Q12446,0.5541634027951652,3.917381153110432e-6,1.8135210161358085e-5
Q12447,0.8243789735139598,1.3069378742569017e-8,8.423273470661148e-8
Q12449,1.0071051375628042,6.459699257099973e-15,9.367436855127001e-14
Q12450,1.0084622737292366,7.98383713767647e-4,0.0027530384423009708
Q12451,1.0621152746066413,0.08164742981708856,0.1993534856353077
Q12452,0.8270972238417367,9.346909345615181e-11,7.935259824983901e-10
