PG.ProteinGroups,20230224_Exp...S_OT2_MixA_TR1,20230224_Exp...S_OT2_MixA_TR2,20230224_Exp...S_OT2_MixA_TR3,20230224_Exp...S_OT2_MixA_TR4,20230224_Exp...S_OT2_MixB_TR1,20230224_Exp...S_OT2_MixB_TR2,20230224_Exp...S_OT2_MixB_TR3,20230224_Exp...S_OT2_MixB_TR4
O00116,58318.28508196125,57304.03070664588,59489.09487554882,59968.79676705494,57527.963991519515,56337.00983672415,57314.256856330554,55409.49755568372
O00124,4119.645547779349,3201.7910705530294,3804.3846760399038,4268.639516238502,6763.22901984902,8571.319903608453,9358.824042328524,9228.685427455674
O00139,22002.329450743888,21886.277671429398,21563.524094776167,21686.670591078553,20508.953985722295,19721.292706132466,19722.939820968684,20517.774067684142
O00148,53272.708775031184,50257.70237207941,49666.49638602112,53825.46778559579,52955.78217151688,51244.250317206766,52653.48027126173,51123.66223760372
O00151,34450.31519285947,33544.32378214055,33917.56378291257,34768.56636572259,32756.059646260124,32115.599300544858,32900.05466422542,32572.47737231217
O00154,83607.15161330508,81813.13074972903,84545.37214470819,83999.75163379253,84238.51905075833,84316.0621431954,85224.3353068776,83282.0511744798
O00159,52073.37621385695,50021.3492249333,51713.14543166997,51959.72964786413,51458.62683920547,50112.70263910247,49896.01831477949,50380.05284780992
O00160,14185.522900960588,12180.148293433562,15236.16262706007,13490.77800850922,14472.052301391599,11781.618808076519,10701.597097694079,9141.485993815728
O00161,47176.090545828796,47164.86777496914,47464.11542336492,48289.935174731094,46437.88879973024,47675.07116677406,44857.07869238927,44935.331663979414
O00165,9014.900700156131,9284.391212723627,9976.887279439396,9691.102693203857,8746.299956814772,8547.983381700726,8727.369075722723,9289.943989478013
O00170,25645.76396121238,22483.123631792423,24566.770142362748,24740.820480893817,22073.644776850855,23288.6162086397,22744.02050390507,22945.10930186807
O00178,11575.774241450545,11342.904508776224,12399.121066293304,11510.014139767474,11349.719197101516,12072.409520428499,11963.93773741723,11101.982037334557
O00180,15663.66372381159,15845.969145493864,15622.020901021177,2658.8485490809203,14199.612153881024,14428.426159977827,9593.693550887316,13619.07441449183
O00186,16409.568794829203,15771.08257126074,15937.646237151015,16258.208290185617,16286.695677021722,15272.193902980795,16255.074105347258,14590.928134016238
O00193,30380.569214542174,27558.613362814176,31092.248796300148,34038.23185760627,29772.47254738189,29550.504746696366,28780.061672958636,27727.02203024427
O00194,6542.6452601257815,7503.444000976564,7141.816629204463,7108.046323465662,6099.9263780914125,6665.195778858318,7193.37516340601,7613.159543134288
O00203,21145.597105493332,21487.838265434282,20716.5929339147,21589.16950041117,21353.778858681064,21002.63498223621,20749.267259412423,20374.05218170315
O00214,14437.297202692851,11083.07519492231,12836.98822322501,12658.698076216411,13173.237650079427,14041.842754369041,13913.37307281862,14680.658987852901
O00217,30809.508348476265,30531.438872631457,28744.313879780853,27793.472215945945,32419.68342528083,29757.425506510906,28680.12078148998,29883.652756850188
O00220,3018.4946158426646,7109.262880529431,6799.69105631458,6675.01020942894,6714.064994968935,8548.838782251347,7264.835163649136,7023.810980218666
O00231,70396.36290037203,69180.27889455957,70471.6562581092,72151.53067473395,70514.61420680837,68579.76582135996,68004.20223658613,68973.81050089849
O00232,79987.79407051139,78787.92844283748,78838.79742564599,81105.69389625546,75593.75347440041,77479.25439252818,78297.4842294493,74696.1347760711
O00233,40940.82836509048,39579.77405076156,40513.24011346685,40019.42906653395,40696.977996812886,39233.67994457916,39810.8614562929,42540.99101212009
O00244,12411.637448256162,12073.361494769822,11930.471803055232,12997.706085206766,12741.375542607659,12183.151589625968,12630.959863895552,11765.270502318243
O00255,10531.569815647043,12934.146963929961,12067.41992948917,11302.40893560471,9162.15251290043,10150.65792324587,10913.962379590583,10723.214907288617
O00257,7724.671528313169,8644.78926006239,7184.809651883107,4092.273390968347,7949.348107165094,4228.204530441524,7979.174816466345,8286.655727993502
O00258,4117.19226887928,3074.759513349629,4366.836818518654,3861.5879884264446,1638.5334488551825,3747.0201418462366,3843.0386839959388,2381.1404143001096
O00264,115644.62580098356,112033.99486469485,112396.45337576681,116135.57992519517,110613.23550964217,106223.61902890392,104460.49410182441,104270.77632491193
O00267,19445.719783121018,18628.85184642674,19715.22142396535,18821.288677830635,18667.281067372776,17904.570024355948,18403.58693332636,18312.237806952005
O00273,20653.694909758102,22385.62753524302,21884.41672128758,22506.075128819557,20301.632131341474,21303.80100878252,20989.714295471036,22046.42333824665
O00287,1216.2749952165336,267.1492873745552,3.1749247154179314,3.606696220174627,1202.0063196028088,1910.3949340127115,320.160801811987,1179.1936651994163
O00299,288179.95562410925,270590.0567140612,285102.55627483537,286901.7900936357,263308.463543047,260749.80683924397,258695.47368559174,264084.181425147
O00303,116338.95681685547,113265.88264638011,110431.2881901611,113416.26990234526,115166.88176565788,113547.86616984397,116598.49672411897,115185.29780530518
O00308,622.7350880402726,3492.899044399671,4237.527157229714,3625.447189320903,1.389799763304524,3201.197992004256,3674.199002863636,4196.444838929091
O00330,11070.127571416164,12001.360100822338,12135.299263166922,11915.424690910124,10828.605389885082,11108.14161059219,11425.75397321811,11635.310359381607
O00399,11839.200954937527,10269.700651810954,12375.862557725595,8847.405878300406,12573.727921855298,9402.129491550097,10543.232968890763,9405.945457308282
O00400,12358.82112796514,11723.325725401073,11911.056344014298,14063.10019503051,11079.059797395254,14337.45170974866,11556.158429497968,13445.22969563387
O00401,6545.929182609896,6310.916820443368,6395.068755097614,6732.730955476676,5921.735675260996,6775.950048931406,6592.741448111432,6595.99107829213
O00410,74680.58857805189,70833.22338491082,74271.05832549058,73883.82867819855,71106.16827328509,71033.49979675563,71410.58395869564,70625.91848919562
O00411,5728.361270342616,6188.500003691993,5932.837475474247,5544.0040076410705,6153.181070630534,5956.840310996356,6257.0932165072345,6252.461128437313
O00418,14600.108957613309,13253.31498654838,15136.220344851143,14446.264430884206,11712.886802162737,11695.761420335226,12392.83761170869,12096.424257917673
O00422,44846.01280096721,53042.70084554321,53450.821934879656,54829.61891521754,43040.31270184053,52365.842559034834,54998.78396450549,53600.539531616094
O00423,1954.6693916823967,3331.8711866994427,2183.209679393427,2138.752835119947,2074.271121846346,1133.0471228306421,10318.806818330655,2831.606881197079
O00425,62633.679739156134,58590.592598127994,61966.08967710312,63635.21816989789,62250.70890079296,60667.826928449336,61653.35749931959,60726.99431670558
O00429,33442.50924270965,33023.206137256464,33163.30032923723,33296.55327198998,32059.63459854587,31935.59981185812,32132.347882168364,33025.17952555783
O00442,15496.58193712858,13928.666025479197,13794.578877604572,15144.40516168371,14825.585046649772,14936.347277873589,14626.621774162455,14441.790007078942
O00443,11200.229698491608,11647.155199449333,11674.949717313448,12050.19639301816,10837.455655277516,10983.706311682683,12096.038658919515,10914.269202188427
O00458,11680.31638323365,10780.940660226348,10036.175931453454,11483.918225193325,7508.240988168193,9347.19555694263,9614.024132364919,8675.26748437737
O00461,17221.97811663968,16643.582964899546,17065.53974459831,17462.26252054521,17286.376995115876,16937.169211138164,16802.62570821621,15895.878154528891
O00468,3076.4065951984244,4768.149910710306,3280.339061913849,3143.429326460952,5067.754115750265,4734.714372833164,4491.886849056376,4788.088905731821
O00469,50693.536756687216,47786.681802075946,49203.474563272226,50666.61210199041,49922.358868207724,47986.80315738352,50352.17792097669,48377.77015577114
O00471,22164.261481279187,23551.04278338313,24285.450567303596,23305.185330371256,23645.019534370174,23889.277331042937,25631.577200810698,24926.517999945416
O00483,189469.26373145258,174252.13257476722,189593.938133701,199712.64092248125,178006.44026719854,173737.88810022,180518.7402582426,166735.5209583369
O00487,45198.31053059877,42013.13014178,40899.89479724938,42770.36538311981,42691.84286511873,42669.132190214026,42686.818595388235,41214.655839028565
O00488,17635.53223131754,20037.048577859074,20119.720607242252,21457.24274451572,15696.563323080349,18067.204222574113,17804.783590602136,17629.266555695187
O00499,28846.980957010506,28009.75330146126,28355.771507727797,28901.089983578244,28013.501328586335,27337.419760302255,27452.364870560068,28081.223216469505
O00505,29321.668878011376,30134.23814465852,29001.438635269846,28842.075559206933,27563.69416513551,28361.605100550656,28721.39230507139,29730.963755374527
O00506,10075.0787406378,9905.646718542535,11871.986029244688,11813.754737201903,10351.162241428303,9977.00454479303,8280.362396123732,11028.416588763052
O00507,6969.763992149007,4769.490373815067,5958.470910629643,5934.931123422661,5336.867557062141,5580.77076092037,4965.230569717449,5584.228317392961
O00522,5570.8987666821195,238.22060657281477,4510.880258894675,4613.866369167224,3895.725240046981,4456.788674016842,4810.591671268725,3257.7196630256412
O00541,45590.68037446711,42796.354092033136,46019.149354483685,45885.281146584,43767.46183859833,41539.77853120536,44137.54029052462,42788.733992980895
O00559,4892.984234033308,2869.8896720858042,3742.4331437218198,5262.6093247004155,3786.132917895097,3690.999178044601,3227.807709855686,2775.189534104799
O00560,25784.967694971645,25113.565098628256,25891.641503457846,25804.39604581316,24943.048664492413,25120.70107794343,24260.535496124212,24989.25431605818
O00566,17916.957929249213,16259.374177176034,17275.640634829044,18775.1383459851,15901.710849818008,16986.152355742306,16090.267358787953,16638.160006551672
O00567,61734.510979538834,58323.09799220926,61347.8877554093,62318.96305840072,61313.700491045245,57729.97120227933,59399.27989465541,59035.2865554958
O00571,96091.2890792495,92836.63791162624,96135.97441958512,97087.69414527126,98580.81704717595,93488.62505676107,94949.50337745862,94072.785978114
O00584,4122.7030706384185,4183.432823959545,3780.4569729938644,8723.730343969302,4920.120821028747,5620.963452448017,7514.925158997451,6210.449701073226
O00592,181537.08344953498,168644.247670448,170488.50267082066,175743.6003639239,171300.9352418189,169602.3999369899,170084.94689971727,171298.54605435417
O00622,7096.558318682499,7972.466064245041,6975.459527385865,4045.787815458947,7149.147945212845,7235.3701583170705,7575.522362983372,6888.9267294586125
O00625,56250.20688068204,50722.05156461767,54657.92851569353,55646.76919420899,57485.8266357223,52110.930261082234,52323.05368853889,53391.214599075545
O00629,22599.661597127735,19219.13471614474,20965.51367560603,21447.635671954187,20009.73292724735,20147.18405035961,20079.201185972735,20542.56402119905
O00712,31875.266907567926,31969.71523477017,33922.22345926893,32671.181015967497,30735.007499454063,32632.10312467766,32639.418755611943,30727.738724448664
O00743,35542.41845852907,33888.72380584426,35031.5079532694,31533.085777790515,34453.42922917729,33988.22199735566,34683.08107787776,34693.11871097327
O00754,1090.1972164031438,1940.6258011020066,1886.1969299365137,2945.141639393168,1625.4245128789953,2114.2389111263274,2273.424755417723,2290.39752445304
O00762,46740.45399812065,46066.91068094437,48988.73709060461,49509.71098517126,48472.70375710638,46987.401843076186,48680.787749618576,48417.68580069514
O00763,32463.721414133684,30743.868011919396,30657.27919307973,31964.661490096343,30941.54058365705,29681.024420803144,30297.576366170484,30755.93412398053
O00764,65573.34735942874,64238.24064283817,64683.78278322001,66736.24258331537,65199.8553483656,64622.15693133412,64176.326169148924,62261.60829341782
O00767,61243.49357352976,59092.755330622145,58052.32895427561,63016.70120347729,59295.17110755271,56734.567238098214,55599.132841068684,56006.99047817901
O13297,6784.772364236893,6823.595046655566,7155.810175431686,6879.328153757163,4094.4949689665414,3816.25575625156,3722.22981469561,3858.0490945514657
O13516,285257.8523666687,284559.4676426854,287060.7461179023,301539.3091647816,137450.22896106416,126817.2663609709,128238.4971612392,126355.74968884919
O13539,13523.456903844506,13880.039320397647,14288.424071924432,13350.18893617451,14397.45305988495,15957.848063066507,14329.777837066722,12892.821963386436
O13547,34582.53798456261,53146.86187882784,21365.417263106912,6379.479421167437,25458.989874770894,22526.614518335173,22334.335652595517,25147.069832928697
O13563,15520.580520049669,17468.195389744895,16542.578362861692,16622.625463260312,9631.402697166506,8732.058940185783,7995.263271584625,8928.843230579796
O13585,13730.274422556471,13118.979389828177,13552.929695881228,13051.617790577639,6852.998105872579,5589.0454295964455,6644.328977695049,7302.278958312934
O14455,5192.562691057078,658984.7876462177,228488.4313086403,283858.21401420183,1330.9314911088106,341945.2402892548,217557.6524390052,164121.2129525462
O14467,214092.17392191524,198319.6463391168,210151.19637876158,219280.32784511094,98696.05547056612,90548.88781042122,92657.9016817415,92871.88682277297
O14468,3288.202116878207,16416.750893179622,1436.5772940249042,2168.4995233447175,4182.4499882068585,6059.163970740739,6151.273300329938,2932.1484093593053
O14493,2239.5820410249107,3373.0938012813235,3630.5336794436535,3813.4957473332997,2457.677774284909,3688.289891441269,2817.219775430056,3678.4681147124725
O14494,12753.705772801455,9060.936606242858,9241.486453172258,12236.01178896207,11264.572659500504,9059.761498017184,8812.360599211475,13180.585358680642
O14497,6799.364719791747,6500.337790274559,7168.9795810322585,7065.839199212907,6317.804365362343,6972.215048141885,6825.033631004063,6427.433163333155
O14519,15207.296242217511,30391.519569530432,22863.5547159762,20784.568505452098,15140.736265919802,31057.72538224091,24080.801066153017,26421.590705492563
O14521,106050.21463456204,97529.94137369457,91193.12686753302,96795.74593277588,101413.24496720871,84972.42245440636,87304.52132476511,80129.97838363878
O14523,1.4484616710542995,570.8472576158878,936.2305144211487,1225.523021240475,1.3051410995712562,253.2487993610117,720.4958420902518,1.0975452399030268
O14530,27501.468891376644,26799.578500031494,27582.567139721046,26880.713617500216,28031.463654140334,27054.52528084951,26988.232986503106,26141.42182418217
O14545,5348.99100578096,8370.210135115067,8014.118191884931,7603.726296083757,7042.204419260863,9744.374231870039,8899.265689309432,10278.72074314588
O14548,20770.06373052377,19207.934689426176,20206.0766110162,21832.297106268466,19462.98625560916,19128.66921380939,20328.22137809542,16412.799419988598
O14561,49662.057803168194,49763.71373420474,42554.189233174715,30588.832004122083,52186.96395824379,52448.44895230987,51622.881055446545,48646.466265293464
O14562,48228.960575388126,40522.45037498288,45674.887231716806,43506.68750455119,42552.600868115696,44252.03710976153,44473.44662122572,40279.60805243766
O14569,19057.917238936207,17407.964814289626,18100.137396929626,19713.76024136412,18885.97389340505,18586.275970862767,18228.78682674792,18805.64609263793
O14578,7720.2808957380385,6741.199728027164,7171.8816221557845,6656.2842932409585,6843.8293267865565,7206.926957007592,7489.27665186307,7311.008205207508
O14579,67843.67375435053,64085.4294627143,64732.334003075426,63770.092056170426,63101.07405606909,61684.21382264357,60187.41604713876,61258.9600866986
O14613,17447.57050039741,15326.517471568404,12553.738695649712,11473.839052734516,13928.574175884662,13263.1060478346,10361.893351818706,9516.303802411878
O14617,20262.916810779698,19489.22582939742,20080.70370921757,20133.31058781558,20575.772771418444,19355.357071871378,19305.69895756203,19970.12671059431
O14618,26867.992617847412,19736.703117663368,17600.737461921828,23375.636577798505,23429.080531186017,26873.54562647774,21909.000382569335,25309.7351042389
O14639,17364.355856968432,16412.587020197738,16869.091247273525,17408.188138171874,15675.490472535037,14923.106713411957,14896.433910253449,14709.192048334715
O14640;P54792,10362.51942755933,10159.707155097496,9991.66817529807,8102.857189585462,11429.291531759085,9689.979633234325,10293.118620147252,9756.320570465918
O14641,20946.77709014871,22202.221689922724,22954.42332058246,21418.543628969725,22775.195261357527,20231.473052024092,21313.612844629122,21001.64406183319
O14646,13115.67296450059,12198.229318950627,12685.274805589137,12125.717034616882,12916.332703260183,12310.899753266312,12004.023185399072,12630.34753684175
O14647,3646.5797724358963,4536.596617052769,4223.330691305669,3793.687343782954,4271.874195916647,5061.9190083224485,4488.453487157375,4449.971762183492
O14653,10905.62698027276,10762.849618154472,13605.036726614184,12588.549197492397,11644.893411616025,10585.726015952348,11790.024143884943,11411.825055116968
O14656,19975.13374377265,17302.142641133065,20016.338281477907,20754.19931904266,19624.719200569576,19051.868927850162,19325.88516529077,18824.755247120214
O14657,28919.612708494707,30491.20021620467,28216.832854524117,32471.323357959674,31372.88639155495,28565.456261552903,26743.06792986987,29728.82203564216
O14662,10547.055494996504,10669.682862202912,9233.658942701495,10619.53635040971,11696.839505092994,11961.350404945093,11821.060391502546,11631.525128474248
O14672,11521.92162440779,13048.53039740215,11819.380763092126,11925.846376191159,13126.056111653435,13193.425181577188,12935.002244843356,13254.725849867573
O14684,69938.23980961535,70654.66660376308,58014.25357752778,69865.86814967736,61635.843939600905,27946.238519102764,52434.329556434524,66898.95170208531
O14686,229.63678324420195,10631.683370740591,7491.994240666011,4768.546403574449,258.38460597833233,7913.762853637073,9306.24377944687,6839.759253162322
O14713,12625.579247936514,11502.860382690313,8366.904540650732,9473.17035355376,9456.235020057247,11738.07007457898,10419.711321114699,9709.527573543795
O14715,20298.397958916154,15284.316755840195,21508.061567692715,17581.318179059403,18404.165216019745,18856.475769647048,19709.687047464187,16842.03105210068
O14730,7409.579273922351,14021.28352147526,11809.7696114775,12956.355824994353,14830.7847838893,15412.114576014024,9017.587549973689,17158.254872960955
O14732,2710.5910950515095,5494.314036951121,4329.379674028807,9233.61353524845,4091.478281652771,8451.756819127426,7534.2120737006135,7418.489447892408
O14733,1649.321362381426,1898.385012593269,1737.5729371029925,1933.6855869567505,2144.4863957148245,2436.0938101715014,2143.3414878190124,1721.7488956052334
O14734,13721.881621596933,16587.786951541322,14186.159486469849,14474.971347491022,11879.06536437938,12475.054435622242,11152.734471582857,14292.644301976585
O14735,18668.95875081792,17491.13226508923,18116.643503316165,15997.20471524974,20734.638510539124,17669.618805841194,17562.746869217317,16848.853017116257
O14737,121374.81919740622,120563.01895996457,117364.19359791106,121563.89956774704,120603.31672422559,116416.56989307862,117187.31620756407,120990.00894375332
O14744,49147.88029876741,47417.20402184427,48231.35831014615,49403.95917410023,47478.252624906425,46942.31613925585,47968.13437590282,48835.22476915649
O14745,66757.61821541913,60316.37402432167,61058.502538792185,65272.297636658965,60728.032584020366,59447.90137618011,58017.14319833939,59343.6212494131
O14757,6817.085276408072,6968.415193198252,6924.027787363769,7913.146072419724,5778.787781059003,6013.018322884608,5946.70774284016,5952.2389027843055
O14772,5856.605614806971,6641.854870051894,7174.310575959398,6840.989978713987,6026.8823037157135,4519.769590839322,5936.836511757768,4999.99130999416
O14773,25612.270036725247,23168.926719452404,22202.786358627964,25871.249204808726,23913.48952865331,20925.749199894002,20764.062877655353,22807.28235506573
O14776,40768.14320995174,38759.22100760888,40795.50296971773,42445.778533804994,39387.72223494493,38845.430783875934,38428.87281584828,37231.57239578313
O14777,10533.140426093756,11589.08579888583,11332.69704780185,12152.837651169708,11220.403737075658,11289.603285067997,11286.570892217143,11163.684343178504
O14786,4567.76497409188,5150.713976621203,4859.0738616768895,5384.292885033317,3674.4315871041,3793.1223269722504,4885.389740539388,4306.787111276844
O14787,7403.8962610502485,7428.100441113282,7809.393704492059,7952.407605830156,6378.474158767372,6537.176130890532,7184.990320376397,6680.274486238193
O14795,3016.808454922842,2951.027361070131,2886.995011900224,2619.849416996275,2399.8314992026817,2731.468909755569,3153.107340126707,3000.574268546527
O14802,10907.149748928014,11437.178213295183,9850.732367008504,11009.662769769106,10597.925865135796,9992.81529392651,9767.484318619332,9938.817765980011
O14818,116979.96627486593,109890.22971397077,110690.67385186777,117126.83453789531,110858.6865931812,107704.73077263842,109252.78579680061,110809.7334572153
O14828,40432.63332883784,40245.306654984095,39892.21246334058,40623.838045405144,41278.44990014002,37884.735312193035,38178.70725675494,39736.63763030269
O14867,1.5123626554149736,644.3415615289157,303.27918772723484,644.9500064648438,2480.779394885546,1011.0843302997366,1222.868150117066,1243.0313217776725
O14874,3822.8927317622047,3903.158142224123,4138.122573658446,3692.7557213885334,4042.999327741239,4467.621661553807,3952.657067657449,4090.557668859714
O14880,67714.07986445703,56431.383917456384,61106.6254210354,60465.99657276132,60752.8265215254,54447.030448393765,53722.84608851523,51921.273522953816
O14893,20503.07831270263,16738.167772065182,18316.01244930089,12234.434206499569,15202.365774044672,16139.146459440324,17037.281314946107,17079.80364320698
O14907,64337.9122138098,65185.280292891424,64728.68431962951,65942.06994190383,67668.97290832724,62123.41448666787,65007.52141248904,62930.35310950898
O14908,35014.62204447794,33604.86386976715,34201.4170900049,35778.548509370215,34071.518773102194,33886.94622367816,34389.980003042365,33194.26036628151
O14920,11160.396833793717,10801.74244627042,12059.315865624723,12724.615518038614,11015.447101855203,10385.561237747472,11048.502698307648,11524.537366090553
O14925;Q5SRD1,31985.199947574165,33387.115760119894,35508.1369603297,32623.384332320573,31556.77333896287,30172.99660527605,32912.28876714674,30049.016165112007
O14929,40418.338121925415,40906.427943368595,39677.72907573424,39115.74135979606,41817.789281456164,38750.14146878141,40465.21512194054,39886.434792782515
O14936,10010.797444985534,11413.939320024916,10514.087195580401,11460.291129155317,10728.252948030904,11111.056009906826,10344.940539030711,11083.965708673213
O14949,72970.87714582217,75189.83866172082,70459.64284559056,76605.83798531182,78680.57277678997,76407.27526869644,70697.06086387977,78456.56907938581
O14950;P19105,879540.7610086902,826001.0021671517,846742.636956055,885037.5255141933,849909.2383252899,829241.0883755799,812925.9454059645,814246.4291992182
O14957,15587.413005201453,28046.6388202015,28478.395972713442,17617.007719549943,10656.04314130826,33032.42679299546,27367.070283648634,21943.20934848209
O14964,12273.77575053698,11638.204199779626,12850.126305328566,11219.947010854119,11532.772451158608,11397.096510719015,11503.790473283427,10901.890570486505
O14965,9708.040999939332,9501.439992686934,9335.804046947364,9576.185123064532,8799.448738031802,8923.855600096278,9336.305654634747,9419.254949203083
O14966,6770.687424799791,7927.272109572801,7219.4902363802,6849.541211044598,5757.155196892553,6864.655522121685,6260.112570254633,8004.851670072739
O14967,5079.810451057456,4800.855769876836,3810.0267270118557,4559.707883255558,6782.408361377057,6375.033874313235,5538.092546788202,4184.025652762069
O14972,13595.755840668628,14626.05148762499,13732.460528996016,12734.663780271141,14675.968619502031,14223.062056288863,13914.583800989634,13168.101944421544
O14974,34806.66079546474,33065.49210387416,35502.999720780506,35014.67061697249,32991.31755627468,31759.536698896514,32101.16305362394,32374.734731341076
O14975,23234.446506463933,22578.805294185666,22600.601281620002,20956.145060420346,22865.399142069495,22617.67460549779,22037.441584680764,24114.758402771906
O14976,15430.046440288268,15167.626803665187,14873.543893604796,14412.908848553514,14431.242298556454,13304.659458610835,13951.794222909979,13138.376037753029
O14979,68556.8771131054,72517.77609904969,67756.90040850762,69885.66615065401,72051.17804282252,71015.53557999617,71902.68414033795,72877.80555467565
O14980,44356.307503675445,41562.83062805885,43374.546886401855,45988.505478008025,42981.16635039188,42568.43213146727,41274.92237654304,41444.3546146558
O14981,7624.611525280438,8609.621019415981,7577.560392335532,6757.037639727883,7632.646507163854,7673.415435380329,7469.450228152441,7353.253206550421
O15013,9308.075956538558,9065.908252776593,9872.734120644838,9452.5151897602591,9670.283013015249,9036.210421330556,9532.74480084255,9467.225148891737
O15014,8391.236942727395,7233.822383932524,8863.139140709482,7839.089542468084,7041.453071047758,6569.963800364507,7384.362729387173,7340.34027399372
O15020,10132.804048826983,9845.368008582564,10428.659032420928,10160.097382634842,9961.997083286311,9957.793318661805,10170.138652004021,9829.035762839609
O15027,23304.345719789,22653.655563927936,23565.03469904554,23799.59948344017,22469.473881915274,22418.07770563619,22062.29689961955,21627.498657384283
O15031,8504.630561194204,8469.374663996192,8753.227804433263,8064.174989513201,9169.103336035649,9165.077583348237,8974.006485103033,8946.511497814494
O15042,28643.681606175684,27061.053815422085,28381.44945273932,29393.155350540674,27122.867620437853,26002.300874726134,26145.481076481145,26536.947742830256
O15047,7468.069210353808,7063.209462923536,7739.248482453785,6873.247615961877,6990.291265248381,7174.49294421608,6550.97580677413,6856.73535414403
O15056,11225.195593045562,11345.48565601742,10956.446090878286,10770.227132005939,11060.052044729946,10327.941670954422,10154.715944163168,10492.012353188247
O15061,11785.236001007419,11902.054517447044,12254.790057803097,12368.378150163684,12251.797670985696,11788.94533595512,12034.802758503836,12068.247390121152
O15066,6771.52028135347,6141.749656310189,6567.67777891756,5416.698524984507,5908.570217708446,5871.417953606632,5416.097392298294,6183.919602050914
O15067,43132.62378979696,41427.70684339561,43830.83916640454,44131.87951796314,43380.059204004814,41724.224054010396,43405.846504562796,41858.9496417867
O15084,5811.952327636968,5718.908598797496,5368.230510406185,5152.356033629982,5512.35466970139,5033.496945636644,5363.572344601704,4754.67833110842
O15085,4087.207921705122,5662.336535449877,6509.756762665292,6100.611628229579,4229.754050328401,4704.662624355512,5523.166685621502,5760.848094531074
O15091,6522.5761392554205,6615.207305865088,7140.206443425634,6956.846745398968,6786.311465454631,6977.287948143195,7372.041026980385,6860.006316544251
O15111,5015.804546199337,4092.6215420100734,5049.423476206421,4579.216839749981,4605.926882478825,5256.351789216085,4542.451263068601,5821.995515509053
O15116,20262.07151229683,20599.34070673667,21204.715829513894,21200.9732720612,18827.386490452325,20152.00270972943,17025.377957356723,21335.009460809957
O15118,11713.561921869537,12408.160543331353,11992.188414628612,12680.357856454075,11980.506444959225,11284.601498301732,11941.949032287168,12555.031287268519
O15120,32354.948121012032,41813.393504970256,47629.785003501434,51148.8645531508,49223.2228119517,48784.6936788489,45289.61931421172,41569.87419830105
O15121,49633.98104676837,47209.75080195699,52493.555999191034,52243.64055622647,57038.229609760725,56100.94080190632,58360.45496922809,55353.38001564216
O15126,28519.856815072755,25364.3382724371,28404.4661120268,29062.03568974836,27245.478455544762,27149.535605055884,26982.464959172994,26298.54821151821
O15127,35430.92751463434,35012.11813748965,34649.63716730155,36318.96687156812,30125.30724404875,32231.46314724672,34352.93447333418,33214.3710225857
O15143,84729.9481358925,71253.29981304586,81856.17015738154,82873.22123493676,80300.85080507155,79001.96958567691,79688.75657591966,71956.21695963082
O15144,148225.35088154752,147059.11574056008,152820.91936294557,159012.0468500839,153255.7529489512,149652.32705345738,150873.33715956594,151682.2742613258
O15145,238382.42462889495,221939.41468994683,226316.67706200798,232305.55946946598,230892.2005769175,227695.55499956696,231384.19271444005,218666.32077585254
O15155,21527.226664007656,21506.58970204174,23232.302780129412,21981.992359502,19390.25488229237,20329.060216726888,22749.01102021609,22962.71402071665
O15156,694.779180212734,131.87044914742322,139.26320999788265,109.24612387239182,113.82043890821046,115.21931870239771,111.44590294547045,85.21644226461511
O15160,24513.664821307542,23766.56529702608,24433.105154337103,24342.047694005993,24785.499589763524,23299.756013544596,23264.82454636009,21884.056896212198
O15164,5862.785292870848,6139.72267913533,6041.68771449919,5736.699577472286,5505.336200992107,5590.066342213692,5980.281155548145,5632.307764927423
O15173,154074.71449341252,149879.74205869774,155615.0807651103,159054.8243296969,151839.51134841802,146046.96727087695,144500.61628112054,147214.1321737214
O15182,16793.550471044,16115.862650419063,16338.21496998798,17623.669700318063,16526.531300674465,14760.507113031292,13818.883573783623,11980.994025311635
O15212,229835.47143681263,222209.57423821368,218640.65531613323,230496.60729941528,221291.63408630886,210756.01446903372,213816.94114697175,225855.6116104657
O15213,17761.54640607472,15750.813433691395,18231.502555746454,17481.591677472792,16472.131681390543,16568.447963863557,16253.253989553576,15875.308664682329
O15226,19994.500369792957,19603.412587093975,19238.347580546353,19847.567278290084,19599.100458645087,19407.774130082453,20239.292677604208,20160.646771935622
O15228,12478.007847223767,13970.818252191359,13319.966894801946,13359.503957845449,12226.794333852456,11502.957378347128,11909.13575605051,11525.885119581599
O15230,5210.3083206757865,5456.541341749689,5292.260630143021,5136.204580742389,4877.401692016679,5533.915637271021,5206.416265269949,5366.982452069826
O15231,21702.368763357583,20672.74763467152,21276.938178509867,21853.906324162253,21650.44536623576,20508.74887918261,20585.00637481235,20835.57102282806
O15234,5248.80158592485,6226.96013451678,5793.670407944459,5170.604010162656,4033.085169029015,4493.96444097037,4422.710730742162,4442.544440462695
O15235,15097.41874595323,13931.682060888423,10810.008260227312,17095.583674821562,17711.15152838092,15641.141460751098,14000.32647063892,14519.178833819846
O15243,2215.618605705505,6617.323626845404,4231.857222241167,4897.547829659565,6441.404065738044,5522.8535642116485,6198.253033213528,5262.974606960216
O15254,12659.007294189254,14085.333579190537,14244.126998259977,12972.518691206344,13237.407787095077,14329.333753742298,13979.755840138572,12456.231030288796
