PG.ProteinGroups,cancer/control|signal_log2_ratio,cancer/control|raw_p_value,cancer/control|adjusted_p_value
Q9P0S9,-0.26234495686704723,0.521480073154204,0.9634605170199506
Q9P107,-0.027858917085908746,0.9996003442501327,1
Q9P126,-0.5335121127086724,1.694655020318035e-4,0.0014620758230850866
Q9P1F3,-0.484122809622913,0.023927610126680026,0.10042889815932868
Q9P1Z2,-0.2990670097998246,0.06983949932980164,0.23333627146602254
Q9P253,0.22387895826554371,0.3148360784497614,0.6933958671922141
Q9P260,0.18401496915905188,0.17658283396192806,0.46904901071038624
Q9P265,-0.06624398962587791,0.9387687010785389,1
Q9P270,-0.08357007383379678,0.9787975548595954,1
Q9P287,0.05889979034629045,0.9193497812166105,1
Q9P289,-0.20309401882006953,0.5065889038301411,0.9465807815328796
Q9P2D3,0.06276039024243361,0.9952591016770607,1
Q9P2E9,0.05219835599590043,0.9999071235176162,1
Q9P2J5,-4.0749930175537283e-4,1,1
Q9P2R3,-0.11957757022998669,0.8079127875262057,1
Q9P2R7,-0.28735842491819036,0.050224700951945464,0.180456016359475
Q9P2W9,-0.04873315195224439,0.969502760525166,1
Q9UBB4,0.14442454120117493,0.6748546551309944,1
Q9UBC2,-0.2013022095494486,0.11117280844299048,0.33439568565384437
Q9UBF2,-0.07805680935900801,0.9993960391536625,1
Q9UBG0,-0.18854149811703452,0.4648683584047292,0.9015693925952957
Q9UBI1,-0.19264597675055306,0.4336278649256566,0.8625244960309668
Q9UBI6,-0.45677629349943344,0.6751726575373047,1
Q9UBM7,0.273645196253645,0.20880888171658082,0.5295000570093238
Q9UBN7,-0.1381427377786268,0.867699518201757,1
Q9UBP0,-0.03848286919305945,0.9622556077345722,1
Q9UBP4,-0.12409078647592849,0.8914954207138142,1
Q9UBQ0,-0.259479279346798,0.1828215068413458,0.47910661136610183
Q9UBQ5,-0.3553040290157377,0.1102623390488618,0.33309076918723163
Q9UBQ7,0.041751398795145014,0.9974421724960677,1
Q9UBR1,0.23794994616127235,0.2889528331492462,0.6599705137110002
Q9UBS3,0.4440387852509381,0.00393836365819771,0.022528729630045017
Q9UBS4,0.0766679395458757,0.9433399051977678,1
Q9UBU3,0.606263470803387,0.012537810758260355,0.05926836585049118
Q9UBV2,0.0852789403161773,0.9387855302558449,1
Q9UBV8,0.4255990004028078,0.015096705534166012,0.06918085934946239
Q9UBW5,-0.777555611174547,1.3939414584045671e-14,6.641814244420853e-13
Q9UBW8,-0.06241255615800162,0.9922055389953632,1
Q9UBX5,0.5075557080065289,3.953733206915619e-6,4.833237124372359e-5
Q9UBY8,-0.2559012522856073,0.5904520367446605,1
Q9UDT6,-0.31678871390025065,0.0014107706056338122,0.009419364887615564
Q9UDY2,-0.37087776104220893,4.4841003955475e-7,6.551161309592567e-6
Q9UDY4,-0.2148550335267491,0.405604199700267,0.8265524061380364
Q9UDY6,0.10598229570707299,0.6952019004053723,1
Q9UEU0,-0.07106044236849718,0.9231303869442129,1
Q9UEW3,0.5681769113391144,0.0014911095728832478,0.009861549588484949
Q9UEW8,-0.23377006670312445,0.10928767889948822,0.33206031711996675
Q9UEY8,-0.0514170466933833,0.9982147849249363,1
Q9UFG5,-0.05297972034564995,0.9144681150818966,1
Q9UFN0,-0.6036058456069053,1.4750779559033963e-6,1.9572790725009306e-5
Q9UG63,0.2599911553273353,0.31076115179641767,0.6876213209965818
Q9UGM3,0.6952308904732902,0.0010817384096863606,0.007546970302520649
Q9UGM5,-0.179265167075118,0.43804082138754213,0.8684185172945458
Q9UGP4,0.0037863582171445836,0.999999975315067,1
Q9UGP8,0.013445503206042379,0.9995639800842769,1
Q9UGT4,0.3708891818187537,0.08663141336027651,0.2771371199294774
Q9UH62,0.06500511774560484,0.9817591784887375,1
Q9UHA4,-0.6034109206957906,0.0031553402706911583,0.01879309908381822
Q9UHB6,-0.012779550596664847,0.9999999906941135,1
Q9UHD1,0.07508357285821231,0.9247013768364304,1
Q9UHD2,-0.12812362080250542,0.5876360881109641,1
Q9UHD8,0.10274306341928782,0.9713333527493089,1
Q9UHD9,0.053272967916408065,0.8795164261278147,1
Q9UHF0,0.036020052113988184,0.9909481776612634,1
Q9UHG2,0.3692772640249223,0.06371603376153528,0.2165002670681665
Q9UHG3,0.024124044749585172,0.9999694798861601,1
Q9UHI8,0.4975613702756151,0.022258641120179393,0.09455975908501742
Q9UHQ4,-0.36288748043670543,0.1108706780351017,0.3339660581905039
Q9UHQ9,-0.33002568790638614,0.037747494541151,0.14520664643215242
Q9UHV9,-0.15609661779436917,0.5536341488792641,0.9963038567599805
Q9UHY1,0.03314496688498834,0.9999999998936812,1
Q9UHY7,0.23034955267354884,0.1311095091209394,0.3807078751690436
Q9UHY8,0.2489766806880326,0.9395297104253593,1
Q9UI09,-0.17430482847294107,0.4189916332765926,0.8422352390847487
Q9UI10,0.011027804289331339,0.9999963976571238,1
Q9UI12,-0.2939494452571546,0.11251611918416107,0.3381936112825716
Q9UI26,0.019011569972614772,0.9999964983425373,1
Q9UI38,0.18051613088320084,0.9749218277898336,1
Q9UIA9,-0.023395961842811078,0.9999995237612553,1
Q9UIB8,-0.7702299124619307,1.273472791205972e-7,2.0537197744333233e-6
Q9UIC8,-0.4213552394998227,0.19964756492603417,0.5116249753648255
Q9UID3,-0.017884457390243753,0.9999968797587455,1
Q9UIJ7,-0.14631421635283154,0.702773843343864,1
Q9UIQ6,-0.12259877409417859,0.8492947059465172,1
Q9UJ68,0.0023857264574823622,0.9967482114805568,1
Q9UJ70,-0.08110610625147144,0.9119934468045809,1
Q9UJC5,-0.9046584753232787,7.5651580931565236e-6,8.88995620494735e-5
Q9UJJ9,0.37513005444528424,0.13724610416081456,0.3930825920398193
Q9UJS0,0.17267972072251483,0.6647794902260511,1
Q9UJU6,-0.1457431727234885,0.866572876787979,1
Q9UJW0,-0.06029255952925857,0.9986762172345086,1
Q9UJX2,-0.26360784572527796,0.3403932182920838,0.728619935600601
